epoch,step_num,score,agent_lr,agent_er,ma_loss
369.0,38.0,5.0,2.451245483619269e-06,0.01,0.010886112779189716
370.0,42.0,5.0,2.4267330287830764e-06,0.01,0.011171213618581533
371.0,43.0,5.0,2.4024656984952455e-06,0.01,0.011290562477370258
372.0,47.0,5.0,2.378441041510293e-06,0.01,0.011279452959570335
373.0,54.0,5.0,2.3546566310951904e-06,0.01,0.010952512104267953
374.0,40.0,5.0,2.3311100647842383e-06,0.01,0.011121912681119284
375.0,41.0,5.0,2.307798964136396e-06,0.01,0.01136954809044255
376.0,32.0,5.0,2.284720974495032e-06,0.01,0.011319331992126536
377.0,54.0,5.0,2.2618737647500816e-06,0.01,0.011585016658500535
378.0,35.0,5.0,2.2392550271025807e-06,0.01,0.011802398927102331
379.0,40.0,5.0,2.216862476831555e-06,0.01,0.011940614276682027
380.0,29.0,5.0,2.1946938520632396e-06,0.01,0.011833411921543302
381.0,36.0,5.0,2.172746913542607e-06,0.01,0.012210115819470957
382.0,38.0,5.0,2.1510194444071806e-06,0.01,0.012030430818413151
383.0,29.0,5.0,2.1295092499631087e-06,0.01,0.012040709261782467
384.0,42.0,5.0,2.1082141574634782e-06,0.01,0.012257833976036636
385.0,43.0,5.0,2.087132015888843e-06,0.01,0.011932651417737361
386.0,33.0,5.0,2.0662606957299546e-06,0.01,0.01172613313610782
387.0,37.0,5.0,2.045598088772655e-06,0.01,0.011730668957170565
388.0,45.0,5.0,2.0251421078849286e-06,0.01,0.011455687606940046
389.0,51.0,5.0,2.0048906868060793e-06,0.01,0.011435821277700597
390.0,36.0,5.0,1.9848417799380183e-06,0.01,0.011456613188784104
391.0,43.0,5.0,1.964993362138638e-06,0.01,0.011645103761111386
392.0,51.0,5.0,1.945343428517252e-06,0.01,0.012124594304623315
393.0,47.0,5.0,1.925889994232079e-06,0.01,0.011848028156236978
394.0,35.0,5.0,1.9066310942897583e-06,0.01,0.011690747345710406
395.0,37.0,5.0,1.887564783346861e-06,0.01,0.011094688161392696
396.0,47.0,5.0,1.8686891355133925e-06,0.01,0.011171392019605264
397.0,30.0,5.0,1.8500022441582581e-06,0.01,0.011346189163305098
398.0,35.0,5.0,1.8315022217166757e-06,0.01,0.011506761286000255
399.0,46.0,5.0,1.8131871994995088e-06,0.01,0.01204478200088488
400.0,40.0,5.0,1.7950553275045138e-06,0.01,0.012067561314324848
401.0,43.0,5.0,1.7771047742294687e-06,0.01,0.012179392793768784
402.0,54.0,5.0,1.7593337264871742e-06,0.01,0.012885561834991677
403.0,52.0,5.0,1.7417403892223024e-06,0.01,0.013062359979812754
404.0,40.0,5.0,1.724322985330079e-06,0.01,0.013383476722083287
405.0,58.0,5.0,1.7070797554767784e-06,0.01,0.013258375598525163
406.0,38.0,5.0,1.6900089579220107e-06,0.01,0.013399613242654596
407.0,36.0,5.0,1.6731088683427903e-06,0.01,0.013676630864210892
408.0,78.0,5.0,1.6563777796593627e-06,0.01,0.013511189419659786
409.0,27.0,5.0,1.639814001862769e-06,0.01,0.013358847849303856
410.0,29.0,5.0,1.6234158618441412e-06,0.01,0.013043592476606136
411.0,39.0,5.0,1.6071817032256998e-06,0.01,0.012554771335999249
412.0,64.0,5.0,1.5911098861934426e-06,0.01,0.012619502151210327
413.0,42.0,5.0,1.5751987873315083e-06,0.01,0.012881854770967038
414.0,41.0,5.0,1.5594467994581932e-06,0.01,0.012838097289204597
415.0,48.0,5.0,1.5438523314636111e-06,0.01,0.012503599449701142
416.0,44.0,5.0,1.528413808148975e-06,0.01,0.01242306801941595
417.0,46.0,5.0,1.5131296700674855e-06,0.01,0.012154021798778558
418.0,38.0,5.0,1.4979983733668104e-06,0.01,0.0127951014219434
419.0,50.0,5.0,1.4830183896331422e-06,0.01,0.012958071598404786
420.0,43.0,5.0,1.468188205736811e-06,0.01,0.012627103002159856
421.0,35.0,5.0,1.4535063236794427e-06,0.01,0.011706527944625122
422.0,37.0,5.0,1.4389712604426485e-06,0.01,0.011842985466500977
423.0,40.0,5.0,1.4245815478382219e-06,0.01,0.012146129836764885
424.0,45.0,5.0,1.4103357323598398e-06,0.01,0.012725730524834944
425.0,34.0,5.0,1.3962323750362412e-06,0.01,0.012504793539847014
426.0,30.0,5.0,1.3822700512858787e-06,0.01,0.012182256323285401
427.0,38.0,5.0,1.36844735077302e-06,0.01,0.012381365675537381
428.0,33.0,5.0,1.3547628772652897e-06,0.01,0.012407029975292971
429.0,53.0,5.0,1.341215248492637e-06,0.01,0.012379113664792385
430.0,43.0,5.0,1.3278030960077106e-06,0.01,0.012115392375562806
431.0,47.0,5.0,1.3145250650476334e-06,0.01,0.012067388772265986
432.0,52.0,5.0,1.3013798143971572e-06,0.01,0.011858616409881506
433.0,40.0,5.0,1.2883660162531855e-06,0.01,0.011543940989213297
434.0,55.0,5.0,1.2754823560906535e-06,0.01,0.012181454188976204
435.0,42.0,5.0,1.262727532529747e-06,0.01,0.012680329749855446
436.0,37.0,5.0,1.2501002572044497e-06,0.01,0.013071040033537429
437.0,39.0,5.0,1.2375992546324052e-06,0.01,0.012677559123403626
438.0,47.0,5.0,1.225223262086081e-06,0.01,0.012432084491592832
439.0,49.0,5.0,1.2129710294652203e-06,0.01,0.012142662159021711
440.0,34.0,5.0,1.200841319170568e-06,0.01,0.0122545954582165
441.0,30.0,5.0,1.1888329059788622e-06,0.01,0.0123643708320742
442.0,43.0,5.0,1.1769445769190736e-06,0.01,0.012516982898887363
443.0,34.0,5.0,1.1651751311498829e-06,0.01,0.012815346048228093
444.0,38.0,5.0,1.1535233798383842e-06,0.01,0.012394404226142797
445.0,44.0,5.0,1.14198814604e-06,0.01,0.011818929078799556
446.0,51.0,5.0,1.1305682645796002e-06,0.01,0.011863378134876257
447.0,54.0,5.0,1.1192625819338042e-06,0.01,0.012504394711868372
448.0,33.0,5.0,1.1080699561144662e-06,0.01,0.012375815927953226
449.0,36.0,5.0,1.0969892565533216e-06,0.01,0.01217654105857946
450.0,50.0,5.0,1.0860193639877883e-06,0.01,0.012148225505370647
451.0,54.0,5.0,1.0751591703479103e-06,0.01,0.011926549981581047
452.0,52.0,5.0,1.0644075786444312e-06,0.01,0.012233432880748296
453.0,35.0,5.0,1.053763502857987e-06,0.01,0.012009749785647728
454.0,46.0,5.0,1.043225867829407e-06,0.01,0.0124386603529274
455.0,39.0,5.0,1.032793609151113e-06,0.01,0.01240416761720553
456.0,37.0,5.0,1.022465673059602e-06,0.01,0.012364426012936747
457.0,45.0,5.0,1.0122410163290058e-06,0.01,0.012402863208990311
458.0,49.0,5.0,1.0021186061657157e-06,0.01,0.01183923146527377
459.0,50.0,5.0,9.920974201040586e-07,0.01,0.01229650895766099
460.0,57.0,5.0,9.82176445903018e-07,0.01,0.011803801204223419
461.0,41.0,5.0,9.723546814439878e-07,0.01,0.011374133835488465
462.0,47.0,5.0,9.626311346295479e-07,0.01,0.01127922412706539
463.0,37.0,5.0,9.530048232832524e-07,0.01,0.011305842592264526
464.0,45.0,5.0,9.4347477505042e-07,0.01,0.011062014182243729
465.0,50.0,5.0,9.340400272999157e-07,0.01,0.01090269111955422
466.0,41.0,5.0,9.246996270269165e-07,0.01,0.011277858622634085
467.0,40.0,5.0,9.154526307566474e-07,0.01,0.01175014920590911
468.0,47.0,5.0,9.062981044490809e-07,0.01,0.012248310242284788
469.0,57.0,5.0,8.972351234045902e-07,0.01,0.012440789214451797
470.0,41.0,5.0,8.882627721705441e-07,0.01,0.01163875317433849
471.0,47.0,5.0,8.793801444488386e-07,0.01,0.010781187029351713
472.0,40.0,5.0,8.705863430043502e-07,0.01,0.01103354271617718
473.0,46.0,5.0,8.618804795743068e-07,0.01,0.011466385923995404
474.0,41.0,5.0,8.532616747785637e-07,0.01,0.011976651185250375
475.0,36.0,5.0,8.447290580307781e-07,0.01,0.012068451360391919
476.0,50.0,5.0,8.362817674504702e-07,0.01,0.012173276601970429
477.0,62.0,5.0,8.279189497759656e-07,0.01,0.011766806597734103
478.0,54.0,5.0,8.196397602782058e-07,0.01,0.011566560602659592
479.0,46.0,5.0,8.114433626754238e-07,0.01,0.011756842555769254
480.0,65.0,5.0,8.033289290486697e-07,0.01,0.012391109670716105
481.0,41.0,5.0,7.95295639758183e-07,0.01,0.012133336593251443
482.0,41.0,5.0,7.87342683360601e-07,0.01,0.011836726840556366
483.0,35.0,5.0,7.79469256526995e-07,0.01,0.011637105144473026
484.0,41.0,5.0,7.71674563961725e-07,0.01,0.011668815546727274
485.0,39.0,5.0,7.639578183221078e-07,0.01,0.011629346146946773
486.0,51.0,5.0,7.563182401388867e-07,0.01,0.011624065173236886
487.0,33.0,5.0,7.487550577374979e-07,0.01,0.01138223981615738
488.0,35.0,5.0,7.412675071601229e-07,0.01,0.011690627732605208
489.0,44.0,5.0,7.338548320885216e-07,0.01,0.011909955192095367
490.0,36.0,5.0,7.265162837676364e-07,0.01,0.011481997928058263
491.0,37.0,5.0,7.1925112092996e-07,0.01,0.011453291950601852
492.0,35.0,5.0,7.120586097206604e-07,0.01,0.011295221429463709
493.0,37.0,5.0,7.049380236234538e-07,0.01,0.011226265152799897
494.0,47.0,5.0,6.978886433872193e-07,0.01,0.011797283634223277
495.0,46.0,5.0,6.909097569533471e-07,0.01,0.01192978524704813
496.0,47.0,5.0,6.840006593838136e-07,0.01,0.011923587910132483
497.0,41.0,5.0,6.771606527899755e-07,0.01,0.011671407643007115
498.0,33.0,5.0,6.703890462620756e-07,0.01,0.012154245439887745
499.0,35.0,5.0,6.636851557994549e-07,0.01,0.012632769416086376
